DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-06-21,0.0,99.0,37.0,53.0,165.0,0.0
2010-06-22,0.0,89.0,35.0,55.0,163.0,0.0
2010-06-23,0.0,82.0,26.0,41.0,167.0,0.0
2010-06-24,0.0,78.0,28.0,69.0,172.0,0.0
2010-06-25,0.0,79.0,33.0,64.0,170.0,0.0
2010-06-26,0.0,83.0,34.0,66.0,167.0,0.0
2010-06-27,0.0,84.0,28.0,47.0,165.0,0.0
2010-06-28,0.0,91.0,29.0,41.0,168.0,0.0
2010-06-29,0.0,111.0,24.0,44.0,170.0,0.0
2010-06-30,0.0,98.0,23.0,48.0,152.0,0.0
2010-07-01,0.0,114.0,25.0,51.0,163.0,0.0
2010-07-02,0.0,83.0,35.0,54.0,169.0,0.0
2010-07-03,0.0,82.0,31.0,48.0,147.0,0.0
2010-07-04,0.0,91.0,35.0,62.0,140.0,0.0
2010-07-05,0.0,83.0,39.0,61.0,169.0,0.0
2010-07-06,0.0,92.0,32.0,50.0,183.0,0.0
2010-07-07,0.0,98.0,31.0,52.0,150.0,0.0
2010-07-08,0.0,100.0,26.0,57.0,168.0,0.0
2010-07-09,0.0,68.0,28.0,53.0,179.0,0.0
2010-07-10,0.0,87.0,30.0,62.0,166.0,0.0
2010-07-11,0.0,83.0,27.0,60.0,156.0,0.0
2010-07-12,0.0,86.0,26.0,56.0,175.0,0.0
2010-07-13,0.0,91.0,23.0,38.0,169.0,0.0
2010-07-14,0.0,74.0,30.0,62.0,149.0,0.0
2010-07-15,0.0,83.0,22.0,49.0,136.0,0.0
2010-07-16,0.0,88.0,28.0,66.0,175.0,0.0
2010-07-17,0.0,91.0,24.0,52.0,143.0,0.0
2010-07-18,0.0,75.0,22.0,71.0,181.0,0.0
2010-07-19,0.0,74.0,25.0,48.0,134.0,0.0
2010-07-20,0.0,67.0,16.0,61.0,176.0,0.0
2010-07-21,0.0,93.0,32.0,39.0,138.0,0.0
2010-07-22,0.0,72.0,27.0,59.0,150.0,0.0
2010-07-23,0.0,71.0,25.0,50.0,166.0,0.0
2010-07-24,0.0,82.0,23.0,63.0,146.0,0.0
2010-07-25,0.0,81.0,15.0,48.0,141.0,0.0
2010-07-26,0.0,88.0,37.0,44.0,143.0,0.0
2010-07-27,0.0,82.0,35.0,49.0,158.0,0.0
2010-07-28,0.0,72.0,45.0,46.0,167.0,0.0
2010-07-29,0.0,74.0,37.0,46.0,151.0,0.0
2010-07-30,0.0,78.0,27.0,58.0,151.0,0.0
2010-07-31,0.0,75.0,33.0,44.0,157.0,0.0
2010-08-01,0.0,65.0,23.0,56.0,159.0,0.0
2010-08-02,0.0,70.0,28.0,50.0,151.0,0.0
2010-08-03,0.0,69.0,26.0,51.0,158.0,0.0
2010-08-04,0.0,58.0,31.0,35.0,159.0,0.0
2010-08-05,0.0,75.0,30.0,58.0,153.0,0.0
2010-08-06,0.0,68.0,29.0,51.0,172.0,0.0
2010-08-07,0.0,83.0,18.0,52.0,167.0,0.0
2010-08-08,0.0,77.0,31.0,56.0,181.0,0.0
2010-08-09,0.0,82.0,32.0,57.0,174.0,0.0
2010-08-10,0.0,79.0,22.0,50.0,164.0,0.0
2010-08-11,0.0,81.0,24.0,53.0,151.0,0.0
2010-08-12,0.0,81.0,29.0,51.0,139.0,0.0
2010-08-13,0.0,71.0,33.0,43.0,179.0,0.0
2010-08-14,0.0,76.0,32.0,70.0,162.0,0.0
2010-08-15,0.0,87.0,28.0,49.0,141.0,0.0
2010-08-16,0.0,78.0,19.0,52.0,172.0,0.0
