DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-10-21,0.0,52.0,54.0,72.0,272.0,0.0
2010-10-22,0.0,51.0,55.0,78.0,292.0,0.0
2010-10-23,0.0,52.0,46.0,56.0,269.0,0.0
2010-10-24,0.0,53.0,32.0,72.0,277.0,0.0
2010-10-25,0.0,65.0,51.0,69.0,287.0,0.0
2010-10-26,0.0,47.0,70.0,53.0,308.0,0.0
2010-10-27,0.0,49.0,50.0,66.0,260.0,0.0
2010-10-28,0.0,55.0,61.0,54.0,281.0,0.0
2010-10-29,0.0,43.0,48.0,73.0,228.0,0.0
2010-10-30,0.0,57.0,54.0,68.0,261.0,0.0
2010-10-31,0.0,56.0,38.0,52.0,277.0,0.0
2010-11-01,0.0,44.0,56.0,62.0,224.0,0.0
2010-11-02,0.0,69.0,46.0,56.0,289.0,0.0
2010-11-03,0.0,47.0,45.0,59.0,276.0,0.0
2010-11-04,0.0,64.0,51.0,71.0,256.0,0.0
2010-11-05,0.0,57.0,55.0,58.0,263.0,0.0
2010-11-06,0.0,58.0,45.0,45.0,257.0,0.0
2010-11-07,0.0,58.0,33.0,63.0,280.0,0.0
2010-11-08,0.0,64.0,52.0,60.0,308.0,0.0
2010-11-09,0.0,61.0,48.0,72.0,292.0,0.0
2010-11-10,0.0,51.0,44.0,64.0,280.0,0.0
2010-11-11,0.0,50.0,56.0,56.0,291.0,0.0
2010-11-12,0.0,65.0,59.0,69.0,262.0,0.0
2010-11-13,0.0,77.0,52.0,61.0,251.0,0.0
2010-11-14,0.0,47.0,49.0,63.0,284.0,0.0
2010-11-15,0.0,62.0,49.0,53.0,278.0,0.0
2010-11-16,0.0,57.0,48.0,69.0,273.0,0.0
2010-11-17,0.0,62.0,47.0,66.0,296.0,0.0
2010-11-18,0.0,51.0,39.0,75.0,282.0,0.0
2010-11-19,0.0,56.0,67.0,67.0,248.0,0.0
2010-11-20,0.0,49.0,44.0,63.0,272.0,0.0
2010-11-21,0.0,59.0,50.0,74.0,280.0,0.0
2010-11-22,0.0,54.0,55.0,71.0,250.0,0.0
2010-11-23,0.0,49.0,54.0,68.0,244.0,0.0
2010-11-24,0.0,46.0,60.0,53.0,240.0,0.0
2010-11-25,0.0,69.0,46.0,61.0,253.0,0.0
2010-11-26,0.0,57.0,54.0,67.0,245.0,0.0
2010-11-27,0.0,55.0,63.0,62.0,261.0,0.0
2010-11-28,0.0,57.0,49.0,62.0,293.0,0.0
2010-11-29,0.0,63.0,56.0,61.0,262.0,0.0
2010-11-30,0.0,60.0,54.0,74.0,285.0,0.0
2010-12-01,0.0,47.0,58.0,72.0,288.0,0.0
2010-12-02,0.0,63.0,66.0,47.0,246.0,0.0
2010-12-03,0.0,66.0,64.0,69.0,254.0,0.0
2010-12-04,0.0,60.0,51.0,63.0,263.0,0.0
2010-12-05,0.0,59.0,61.0,84.0,297.0,0.0
2010-12-06,1.0,45.0,47.0,61.0,282.0,0.0
2010-12-07,0.0,49.0,48.0,71.0,335.0,0.0
2010-12-08,0.0,51.0,50.0,53.0,254.0,0.0
2010-12-09,0.0,51.0,44.0,63.0,311.0,0.0
2010-12-10,0.0,67.0,59.0,62.0,291.0,0.0
2010-12-11,0.0,56.0,53.0,61.0,285.0,0.0
2010-12-12,0.0,70.0,53.0,57.0,289.0,0.0
2010-12-13,0.0,59.0,38.0,67.0,260.0,0.0
2010-12-14,0.0,48.0,55.0,69.0,274.0,0.0
2010-12-15,0.0,53.0,45.0,72.0,261.0,0.0
2010-12-16,0.0,51.0,46.0,52.0,252.0,0.0
2010-12-17,0.0,51.0,49.0,60.0,283.0,0.0
2010-12-18,0.0,49.0,46.0,66.0,306.0,0.0
2010-12-19,0.0,59.0,43.0,76.0,292.0,0.0
2010-12-20,0.0,59.0,46.0,69.0,286.0,0.0
2010-12-21,0.0,53.0,60.0,72.0,318.0,0.0
2010-12-22,0.0,57.0,46.0,44.0,279.0,0.0
2010-12-23,0.0,67.0,56.0,67.0,266.0,0.0
2010-12-24,0.0,53.0,38.0,60.0,273.0,0.0
2010-12-25,0.0,54.0,52.0,66.0,318.0,0.0
2010-12-26,0.0,78.0,48.0,73.0,320.0,0.0
2010-12-27,0.0,58.0,53.0,75.0,279.0,0.0
2010-12-28,0.0,58.0,65.0,60.0,262.0,0.0
2010-12-29,1.0,48.0,56.0,68.0,262.0,0.0
2010-12-30,0.0,63.0,53.0,56.0,312.0,0.0
2010-12-31,0.0,62.0,51.0,60.0,316.0,0.0
2011-01-01,0.0,79.0,52.0,78.0,345.0,0.0
2011-01-02,0.0,64.0,44.0,88.0,304.0,0.0
2011-01-03,0.0,70.0,55.0,59.0,305.0,0.0
2011-01-04,0.0,66.0,51.0,73.0,289.0,0.0
2011-01-05,0.0,66.0,51.0,67.0,309.0,0.0
2011-01-06,0.0,56.0,35.0,61.0,297.0,0.0
2011-01-07,1.0,72.0,48.0,55.0,298.0,0.0
2011-01-08,0.0,82.0,61.0,69.0,317.0,0.0
2011-01-09,0.0,63.0,47.0,69.0,311.0,0.0
2011-01-10,0.0,72.0,55.0,78.0,297.0,0.0
2011-01-11,0.0,73.0,49.0,63.0,308.0,0.0
2011-01-12,2.0,61.0,53.0,82.0,320.0,0.0
2011-01-13,0.0,71.0,57.0,63.0,298.0,0.0
2011-01-14,0.0,53.0,47.0,77.0,262.0,0.0
2011-01-15,0.0,72.0,53.0,66.0,310.0,0.0
2011-01-16,0.0,71.0,39.0,72.0,283.0,0.0
2011-01-17,0.0,80.0,53.0,69.0,300.0,0.0
2011-01-18,0.0,68.0,57.0,62.0,331.0,0.0
2011-01-19,0.0,55.0,66.0,66.0,289.0,0.0
2011-01-20,0.0,72.0,49.0,80.0,299.0,0.0
2011-01-21,0.0,70.0,71.0,50.0,287.0,0.0
2011-01-22,0.0,63.0,54.0,81.0,266.0,0.0
2011-01-23,0.0,75.0,46.0,74.0,264.0,0.0
2011-01-24,0.0,70.0,59.0,78.0,323.0,0.0
2011-01-25,1.0,68.0,40.0,71.0,310.0,0.0
2011-01-26,0.0,65.0,56.0,71.0,325.0,0.0
2011-01-27,0.0,71.0,61.0,80.0,291.0,0.0
2011-01-28,0.0,73.0,45.0,84.0,315.0,0.0
2011-01-29,0.0,67.0,64.0,68.0,340.0,0.0
2011-01-30,0.0,84.0,58.0,67.0,304.0,0.0
2011-01-31,0.0,80.0,58.0,76.0,359.0,0.0
2011-02-01,0.0,80.0,57.0,83.0,318.0,0.0
2011-02-02,0.0,69.0,40.0,64.0,319.0,0.0
2011-02-03,0.0,83.0,64.0,76.0,293.0,0.0
2011-02-04,0.0,62.0,47.0,74.0,341.0,0.0
2011-02-05,0.0,68.0,48.0,83.0,335.0,0.0
2011-02-06,0.0,82.0,52.0,68.0,298.0,0.0
2011-02-07,0.0,75.0,57.0,86.0,335.0,0.0
2011-02-08,0.0,79.0,66.0,80.0,303.0,0.0
2011-02-09,0.0,88.0,67.0,75.0,304.0,0.0
2011-02-10,0.0,76.0,52.0,62.0,293.0,0.0
2011-02-11,0.0,76.0,48.0,90.0,297.0,0.0
2011-02-12,0.0,77.0,61.0,63.0,317.0,0.0
2011-02-13,0.0,60.0,42.0,69.0,288.0,0.0
2011-02-14,0.0,73.0,54.0,72.0,287.0,0.0
2011-02-15,1.0,70.0,57.0,78.0,311.0,0.0
2011-02-16,0.0,71.0,45.0,92.0,266.0,0.0
2011-02-17,1.0,65.0,50.0,82.0,293.0,0.0
