DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2011-03-20,0.0,59.0,43.0,41.0,191.0,0.0
2011-03-21,0.0,54.0,32.0,26.0,192.0,0.0
2011-03-22,0.0,63.0,37.0,32.0,177.0,0.0
2011-03-23,0.0,60.0,49.0,37.0,193.0,0.0
2011-03-24,0.0,57.0,40.0,32.0,195.0,0.0
2011-03-25,0.0,44.0,38.0,33.0,194.0,0.0
2011-03-26,0.0,63.0,37.0,44.0,182.0,0.0
2011-03-27,0.0,61.0,28.0,40.0,183.0,0.0
2011-03-28,0.0,59.0,36.0,30.0,199.0,0.0
2011-03-29,0.0,48.0,35.0,34.0,197.0,0.0
2011-03-30,0.0,44.0,33.0,42.0,184.0,0.0
2011-03-31,0.0,47.0,23.0,37.0,175.0,0.0
2011-04-01,0.0,57.0,47.0,41.0,180.0,0.0
2011-04-02,0.0,61.0,31.0,34.0,181.0,0.0
2011-04-03,0.0,49.0,18.0,36.0,196.0,0.0
2011-04-04,0.0,54.0,23.0,35.0,182.0,0.0
2011-04-05,0.0,59.0,23.0,46.0,178.0,0.0
2011-04-06,0.0,61.0,23.0,38.0,186.0,0.0
2011-04-07,0.0,60.0,24.0,47.0,187.0,0.0
2011-04-08,0.0,45.0,34.0,31.0,193.0,0.0
2011-04-09,0.0,48.0,31.0,29.0,176.0,0.0
2011-04-10,1.0,50.0,28.0,41.0,178.0,0.0
2011-04-11,0.0,56.0,23.0,43.0,173.0,0.0
2011-04-12,0.0,55.0,29.0,40.0,180.0,0.0
2011-04-13,0.0,66.0,43.0,45.0,202.0,0.0
2011-04-14,0.0,58.0,25.0,25.0,192.0,0.0
2011-04-15,0.0,44.0,39.0,40.0,178.0,0.0
2011-04-16,0.0,47.0,27.0,34.0,185.0,0.0
2011-04-17,0.0,57.0,30.0,35.0,182.0,0.0
2011-04-18,0.0,66.0,35.0,51.0,176.0,0.0
2011-04-19,0.0,52.0,24.0,49.0,195.0,0.0
2011-04-20,1.0,65.0,31.0,32.0,206.0,0.0
2011-04-21,0.0,46.0,40.0,35.0,189.0,0.0
2011-04-22,0.0,62.0,25.0,30.0,194.0,0.0
2011-04-23,0.0,56.0,32.0,38.0,194.0,0.0
2011-04-24,0.0,59.0,24.0,50.0,188.0,0.0
2011-04-25,0.0,59.0,30.0,33.0,196.0,0.0
2011-04-26,0.0,55.0,29.0,40.0,191.0,0.0
2011-04-27,0.0,49.0,31.0,41.0,185.0,0.0
2011-04-28,0.0,58.0,32.0,39.0,202.0,0.0
2011-04-29,0.0,65.0,42.0,40.0,177.0,0.0
2011-04-30,0.0,67.0,21.0,40.0,209.0,0.0
2011-05-01,0.0,61.0,29.0,31.0,183.0,0.0
2011-05-02,1.0,55.0,30.0,43.0,198.0,0.0
2011-05-03,0.0,53.0,34.0,42.0,228.0,0.0
2011-05-04,0.0,48.0,29.0,41.0,196.0,0.0
2011-05-05,0.0,53.0,16.0,38.0,191.0,0.0
2011-05-06,0.0,68.0,30.0,39.0,190.0,0.0
2011-05-07,0.0,80.0,31.0,36.0,225.0,0.0
2011-05-08,0.0,64.0,30.0,39.0,234.0,0.0
2011-05-09,0.0,66.0,33.0,43.0,209.0,0.0
2011-05-10,0.0,49.0,34.0,42.0,237.0,0.0
2011-05-11,0.0,64.0,27.0,40.0,207.0,0.0
2011-05-12,1.0,76.0,43.0,32.0,196.0,0.0
2011-05-13,0.0,69.0,40.0,41.0,212.0,0.0
2011-05-14,0.0,59.0,28.0,19.0,202.0,0.0
2011-05-15,0.0,55.0,30.0,28.0,232.0,0.0
2011-05-16,0.0,70.0,26.0,53.0,224.0,0.0
2011-05-17,0.0,84.0,32.0,37.0,211.0,0.0
2011-05-18,0.0,65.0,39.0,40.0,253.0,0.0
2011-05-19,0.0,80.0,31.0,26.0,205.0,0.0
2011-05-20,0.0,58.0,26.0,41.0,215.0,0.0
2011-05-21,0.0,56.0,41.0,40.0,211.0,0.0
2011-05-22,0.0,70.0,27.0,39.0,241.0,0.0
2011-05-23,0.0,57.0,37.0,34.0,223.0,0.0
2011-05-24,0.0,82.0,48.0,39.0,190.0,0.0
2011-05-25,0.0,61.0,39.0,37.0,208.0,0.0
2011-05-26,0.0,48.0,37.0,40.0,194.0,0.0
2011-05-27,0.0,67.0,42.0,36.0,204.0,0.0
2011-05-28,1.0,66.0,26.0,40.0,178.0,0.0
2011-05-29,0.0,67.0,32.0,43.0,189.0,0.0
2011-05-30,0.0,66.0,33.0,60.0,223.0,0.0
2011-05-31,0.0,69.0,23.0,45.0,232.0,0.0
2011-06-01,0.0,59.0,29.0,37.0,201.0,0.0
2011-06-02,0.0,62.0,39.0,36.0,237.0,0.0
2011-06-03,0.0,65.0,39.0,37.0,213.0,0.0
2011-06-04,0.0,74.0,25.0,28.0,221.0,0.0
2011-06-05,0.0,72.0,38.0,37.0,245.0,0.0
2011-06-06,2.0,76.0,44.0,34.0,263.0,0.0
2011-06-07,0.0,87.0,27.0,45.0,254.0,0.0
2011-06-08,0.0,80.0,34.0,41.0,240.0,0.0
2011-06-09,0.0,60.0,37.0,37.0,225.0,0.0
2011-06-10,1.0,77.0,33.0,38.0,234.0,0.0
2011-06-11,0.0,84.0,38.0,40.0,236.0,0.0
2011-06-12,0.0,88.0,33.0,39.0,237.0,0.0
2011-06-13,0.0,82.0,44.0,37.0,253.0,0.0
2011-06-14,0.0,78.0,31.0,31.0,230.0,0.0
2011-06-15,0.0,88.0,37.0,41.0,221.0,0.0
2011-06-16,0.0,75.0,38.0,32.0,229.0,0.0
2011-06-17,0.0,83.0,28.0,38.0,258.0,0.0
2011-06-18,0.0,86.0,29.0,36.0,230.0,0.0
2011-06-19,1.0,86.0,44.0,33.0,209.0,0.0
2011-06-20,2.0,92.0,40.0,43.0,229.0,0.0
2011-06-21,0.0,92.0,30.0,39.0,217.0,0.0
2011-06-22,0.0,97.0,26.0,37.0,209.0,0.0
2011-06-23,0.0,102.0,25.0,47.0,213.0,0.0
2011-06-24,0.0,70.0,28.0,32.0,214.0,0.0
2011-06-25,0.0,73.0,30.0,41.0,203.0,0.0
2011-06-26,0.0,80.0,31.0,38.0,228.0,0.0
2011-06-27,0.0,84.0,23.0,43.0,260.0,0.0
2011-06-28,0.0,89.0,35.0,39.0,280.0,0.0
2011-06-29,0.0,67.0,43.0,42.0,245.0,0.0
2011-06-30,0.0,95.0,33.0,41.0,252.0,0.0
2011-07-01,0.0,78.0,44.0,35.0,236.0,0.0
2011-07-02,0.0,73.0,36.0,32.0,245.0,0.0
2011-07-03,1.0,90.0,42.0,36.0,261.0,0.0
2011-07-04,0.0,89.0,37.0,33.0,287.0,0.0
2011-07-05,0.0,71.0,40.0,42.0,264.0,0.0
2011-07-06,0.0,107.0,55.0,36.0,270.0,0.0
2011-07-07,0.0,96.0,54.0,52.0,284.0,0.0
2011-07-08,0.0,84.0,33.0,55.0,260.0,0.0
2011-07-09,1.0,88.0,47.0,44.0,300.0,0.0
2011-07-10,1.0,93.0,48.0,39.0,306.0,0.0
2011-07-11,0.0,87.0,40.0,41.0,273.0,0.0
2011-07-12,0.0,99.0,39.0,35.0,265.0,0.0
2011-07-13,1.0,82.0,37.0,56.0,231.0,0.0
2011-07-14,1.0,81.0,42.0,51.0,248.0,0.0
2011-07-15,0.0,79.0,34.0,41.0,230.0,0.0
2011-07-16,0.0,99.0,29.0,48.0,220.0,0.0
2011-07-17,0.0,68.0,47.0,37.0,250.0,0.0
2011-07-18,1.0,87.0,40.0,44.0,228.0,0.0
2011-07-19,0.0,99.0,33.0,49.0,200.0,0.0
2011-07-20,0.0,94.0,27.0,44.0,220.0,0.0
2011-07-21,2.0,82.0,33.0,49.0,211.0,0.0
2011-07-22,0.0,83.0,35.0,34.0,216.0,0.0
2011-07-23,0.0,78.0,38.0,29.0,217.0,0.0
2011-07-24,0.0,86.0,45.0,43.0,219.0,0.0
2011-07-25,0.0,87.0,31.0,47.0,229.0,0.0
2011-07-26,0.0,88.0,23.0,48.0,219.0,0.0
2011-07-27,0.0,71.0,46.0,31.0,223.0,0.0
2011-07-28,1.0,76.0,45.0,38.0,233.0,0.0
2011-07-29,0.0,86.0,40.0,48.0,252.0,0.0
2011-07-30,0.0,83.0,33.0,36.0,210.0,0.0
2011-07-31,0.0,77.0,32.0,33.0,184.0,0.0
2011-08-01,0.0,74.0,31.0,26.0,224.0,0.0
2011-08-02,1.0,73.0,35.0,41.0,216.0,0.0
2011-08-03,0.0,68.0,34.0,36.0,249.0,0.0
2011-08-04,0.0,69.0,28.0,31.0,246.0,0.0
2011-08-05,0.0,84.0,31.0,32.0,242.0,0.0
2011-08-06,1.0,99.0,47.0,41.0,252.0,0.0
2011-08-07,0.0,90.0,39.0,29.0,248.0,0.0
2011-08-08,0.0,77.0,48.0,35.0,238.0,0.0
2011-08-09,0.0,74.0,33.0,35.0,231.0,0.0
2011-08-10,0.0,80.0,24.0,40.0,220.0,0.0
2011-08-11,0.0,69.0,26.0,33.0,206.0,0.0
2011-08-12,0.0,79.0,32.0,42.0,221.0,0.0
2011-08-13,0.0,77.0,37.0,48.0,216.0,0.0
2011-08-14,0.0,80.0,37.0,42.0,206.0,0.0
2011-08-15,0.0,76.0,39.0,41.0,208.0,0.0
2011-08-16,0.0,64.0,42.0,43.0,204.0,0.0
2011-08-17,0.0,75.0,42.0,45.0,216.0,0.0
2011-08-18,0.0,69.0,35.0,37.0,203.0,0.0
2011-08-19,0.0,74.0,39.0,55.0,207.0,0.0
2011-08-20,0.0,78.0,31.0,41.0,195.0,0.0
2011-08-21,0.0,69.0,39.0,34.0,213.0,0.0
2011-08-22,0.0,69.0,37.0,29.0,240.0,0.0
2011-08-23,0.0,67.0,32.0,46.0,227.0,0.0
2011-08-24,0.0,85.0,37.0,34.0,224.0,0.0
2011-08-25,0.0,69.0,29.0,54.0,217.0,0.0
2011-08-26,0.0,79.0,33.0,42.0,189.0,0.0
2011-08-27,0.0,69.0,31.0,41.0,210.0,0.0
2011-08-28,1.0,63.0,23.0,37.0,209.0,0.0
2011-08-29,0.0,79.0,29.0,31.0,235.0,0.0
2011-08-30,0.0,80.0,36.0,45.0,207.0,0.0
2011-08-31,0.0,76.0,28.0,38.0,201.0,0.0
2011-09-01,0.0,69.0,35.0,42.0,193.0,0.0
2011-09-02,0.0,60.0,33.0,32.0,188.0,0.0
2011-09-03,0.0,59.0,25.0,37.0,247.0,0.0
2011-09-04,0.0,66.0,44.0,45.0,218.0,0.0
2011-09-05,0.0,89.0,24.0,36.0,221.0,0.0
2011-09-06,0.0,73.0,25.0,47.0,208.0,0.0
2011-09-07,0.0,65.0,34.0,45.0,187.0,0.0
2011-09-08,0.0,60.0,41.0,42.0,232.0,0.0
2011-09-09,0.0,59.0,36.0,57.0,204.0,0.0
2011-09-10,0.0,63.0,24.0,37.0,205.0,0.0
2011-09-11,0.0,57.0,32.0,39.0,210.0,0.0
2011-09-12,0.0,71.0,41.0,37.0,209.0,0.0
2011-09-13,0.0,80.0,31.0,30.0,221.0,0.0
2011-09-14,0.0,72.0,29.0,34.0,214.0,0.0
2011-09-15,0.0,53.0,48.0,46.0,209.0,0.0
2011-09-16,0.0,73.0,33.0,46.0,187.0,0.0
2011-09-17,0.0,63.0,44.0,44.0,193.0,0.0
2011-09-18,0.0,72.0,35.0,43.0,187.0,0.0
2011-09-19,0.0,58.0,37.0,48.0,210.0,0.0
2011-09-20,0.0,55.0,36.0,42.0,215.0,0.0
2011-09-21,0.0,57.0,36.0,31.0,198.0,0.0
2011-09-22,0.0,74.0,37.0,32.0,191.0,0.0
2011-09-23,0.0,74.0,34.0,42.0,180.0,0.0
2011-09-24,0.0,68.0,33.0,34.0,196.0,0.0
2011-09-25,0.0,66.0,25.0,47.0,194.0,0.0
2011-09-26,0.0,73.0,35.0,38.0,176.0,0.0
2011-09-27,0.0,72.0,28.0,34.0,197.0,0.0
2011-09-28,0.0,66.0,30.0,39.0,207.0,0.0
2011-09-29,0.0,55.0,40.0,40.0,203.0,0.0
2011-09-30,0.0,70.0,39.0,40.0,204.0,0.0
2011-10-01,0.0,70.0,41.0,34.0,198.0,0.0
2011-10-02,0.0,67.0,36.0,39.0,206.0,0.0
2011-10-03,0.0,62.0,31.0,37.0,189.0,0.0
2011-10-04,0.0,61.0,35.0,43.0,197.0,0.0
2011-10-05,0.0,77.0,39.0,48.0,209.0,0.0
2011-10-06,0.0,52.0,41.0,49.0,191.0,0.0
2011-10-07,1.0,78.0,39.0,43.0,198.0,0.0
2011-10-08,0.0,77.0,35.0,30.0,195.0,0.0
2011-10-09,0.0,62.0,31.0,33.0,204.0,0.0
2011-10-10,0.0,50.0,29.0,43.0,171.0,0.0
2011-10-11,0.0,54.0,32.0,43.0,173.0,0.0
2011-10-12,0.0,51.0,28.0,38.0,185.0,0.0
2011-10-13,0.0,66.0,34.0,35.0,195.0,0.0
2011-10-14,0.0,56.0,35.0,40.0,204.0,0.0
2011-10-15,0.0,67.0,25.0,44.0,172.0,0.0
2011-10-16,0.0,44.0,22.0,33.0,174.0,0.0
2011-10-17,0.0,57.0,39.0,43.0,160.0,0.0
2011-10-18,0.0,55.0,28.0,51.0,183.0,0.0
2011-10-19,0.0,61.0,29.0,29.0,191.0,0.0
2011-10-20,0.0,61.0,34.0,45.0,204.0,0.0
2011-10-21,0.0,61.0,30.0,40.0,185.0,0.0
2011-10-22,0.0,62.0,41.0,44.0,198.0,0.0
2011-10-23,0.0,68.0,26.0,36.0,170.0,0.0
2011-10-24,0.0,66.0,44.0,58.0,204.0,0.0
2011-10-25,0.0,54.0,31.0,31.0,179.0,0.0
2011-10-26,0.0,64.0,22.0,46.0,178.0,0.0
2011-10-27,0.0,59.0,27.0,44.0,176.0,0.0
2011-10-28,0.0,57.0,38.0,35.0,207.0,0.0
2011-10-29,0.0,57.0,15.0,34.0,182.0,0.0
2011-10-30,0.0,50.0,39.0,44.0,184.0,0.0
2011-10-31,0.0,76.0,25.0,28.0,197.0,0.0
2011-11-01,0.0,65.0,30.0,29.0,172.0,0.0
2011-11-02,0.0,53.0,30.0,32.0,188.0,0.0
2011-11-03,0.0,69.0,31.0,31.0,176.0,0.0
2011-11-04,0.0,59.0,37.0,33.0,198.0,0.0
2011-11-05,0.0,51.0,18.0,41.0,170.0,0.0
2011-11-06,0.0,82.0,34.0,40.0,191.0,0.0
2011-11-07,0.0,58.0,30.0,35.0,184.0,0.0
2011-11-08,0.0,65.0,22.0,41.0,190.0,0.0
2011-11-09,0.0,57.0,25.0,35.0,196.0,0.0
2011-11-10,0.0,67.0,39.0,38.0,208.0,0.0
2011-11-11,0.0,47.0,29.0,35.0,191.0,0.0
2011-11-12,0.0,61.0,24.0,46.0,208.0,0.0
2011-11-13,0.0,53.0,31.0,39.0,162.0,0.0
2011-11-14,0.0,43.0,36.0,33.0,170.0,0.0
2011-11-15,0.0,51.0,23.0,38.0,171.0,0.0
2011-11-16,0.0,59.0,25.0,36.0,195.0,0.0
2011-11-17,0.0,46.0,23.0,40.0,186.0,0.0
2011-11-18,0.0,56.0,27.0,41.0,202.0,0.0
2011-11-19,0.0,59.0,40.0,49.0,171.0,0.0
2011-11-20,0.0,59.0,30.0,39.0,171.0,0.0
2011-11-21,0.0,66.0,27.0,39.0,170.0,0.0
2011-11-22,0.0,53.0,39.0,44.0,182.0,0.0
2011-11-23,0.0,41.0,27.0,32.0,184.0,0.0
2011-11-24,0.0,57.0,32.0,35.0,211.0,0.0
2011-11-25,0.0,57.0,30.0,45.0,171.0,0.0
2011-11-26,0.0,62.0,38.0,39.0,225.0,0.0
2011-11-27,0.0,41.0,26.0,43.0,180.0,0.0
2011-11-28,0.0,56.0,24.0,37.0,217.0,0.0
2011-11-29,0.0,53.0,29.0,50.0,185.0,0.0
2011-11-30,0.0,76.0,30.0,32.0,208.0,0.0
2011-12-01,0.0,52.0,27.0,34.0,200.0,0.0
2011-12-02,0.0,63.0,34.0,33.0,174.0,0.0
2011-12-03,0.0,60.0,31.0,36.0,167.0,0.0
2011-12-04,0.0,70.0,23.0,32.0,175.0,0.0
2011-12-05,0.0,52.0,41.0,33.0,209.0,0.0
2011-12-06,0.0,61.0,28.0,35.0,196.0,0.0
2011-12-07,0.0,44.0,38.0,34.0,187.0,0.0
2011-12-08,0.0,49.0,36.0,30.0,185.0,0.0
2011-12-09,0.0,48.0,33.0,45.0,151.0,0.0
2011-12-10,0.0,46.0,30.0,39.0,189.0,0.0
2011-12-11,0.0,57.0,34.0,44.0,182.0,0.0
2011-12-12,1.0,63.0,26.0,45.0,190.0,0.0
2011-12-13,0.0,61.0,31.0,44.0,160.0,0.0
2011-12-14,0.0,52.0,30.0,51.0,166.0,0.0
2011-12-15,0.0,62.0,34.0,46.0,195.0,0.0
2011-12-16,0.0,60.0,35.0,37.0,186.0,0.0
2011-12-17,0.0,52.0,39.0,43.0,212.0,0.0
2011-12-18,0.0,43.0,27.0,43.0,193.0,0.0
2011-12-19,0.0,49.0,25.0,41.0,190.0,0.0
2011-12-20,0.0,63.0,24.0,48.0,159.0,0.0
2011-12-21,0.0,68.0,34.0,42.0,224.0,0.0
2011-12-22,0.0,83.0,31.0,47.0,212.0,0.0
2011-12-23,2.0,80.0,25.0,42.0,189.0,0.0
2011-12-24,0.0,57.0,29.0,38.0,176.0,0.0
2011-12-25,0.0,52.0,25.0,43.0,181.0,0.0
2011-12-26,0.0,56.0,33.0,43.0,178.0,0.0
2011-12-27,0.0,53.0,20.0,47.0,187.0,0.0
2011-12-28,0.0,56.0,26.0,34.0,168.0,0.0
2011-12-29,0.0,56.0,25.0,36.0,168.0,0.0
2011-12-30,0.0,44.0,29.0,27.0,188.0,0.0
2011-12-31,0.0,71.0,17.0,37.0,177.0,0.0
2012-01-01,0.0,44.0,24.0,34.0,168.0,0.0
2012-01-02,0.0,68.0,32.0,47.0,176.0,0.0
2012-01-03,0.0,60.0,30.0,35.0,178.0,0.0
2012-01-04,0.0,55.0,35.0,30.0,162.0,0.0
2012-01-05,0.0,70.0,24.0,32.0,157.0,0.0
2012-01-06,0.0,59.0,31.0,44.0,165.0,0.0
2012-01-07,0.0,56.0,24.0,39.0,179.0,0.0
2012-01-08,0.0,55.0,25.0,51.0,171.0,0.0
2012-01-09,1.0,39.0,31.0,39.0,189.0,0.0
2012-01-10,0.0,53.0,34.0,44.0,178.0,0.0
2012-01-11,0.0,57.0,36.0,34.0,198.0,0.0
2012-01-12,0.0,55.0,30.0,42.0,185.0,0.0
2012-01-13,0.0,40.0,26.0,35.0,163.0,0.0
2012-01-14,0.0,52.0,25.0,36.0,177.0,0.0
2012-01-15,0.0,51.0,16.0,43.0,173.0,0.0
2012-01-16,0.0,61.0,28.0,37.0,194.0,0.0
2012-01-17,0.0,62.0,34.0,43.0,166.0,0.0
2012-01-18,0.0,59.0,26.0,48.0,168.0,0.0
2012-01-19,0.0,51.0,31.0,38.0,174.0,0.0
2012-01-20,0.0,45.0,30.0,48.0,203.0,0.0
2012-01-21,0.0,61.0,29.0,51.0,161.0,0.0
2012-01-22,0.0,62.0,26.0,34.0,181.0,0.0
2012-01-23,0.0,58.0,29.0,37.0,194.0,0.0
2012-01-24,0.0,63.0,34.0,39.0,194.0,0.0
2012-01-25,0.0,63.0,23.0,39.0,190.0,0.0
2012-01-26,0.0,55.0,17.0,32.0,182.0,0.0
2012-01-27,0.0,66.0,28.0,37.0,170.0,0.0
2012-01-28,0.0,45.0,35.0,38.0,193.0,0.0
2012-01-29,0.0,54.0,38.0,38.0,172.0,0.0
2012-01-30,0.0,53.0,30.0,52.0,157.0,0.0
2012-01-31,0.0,57.0,31.0,39.0,184.0,0.0
2012-02-01,0.0,66.0,34.0,44.0,179.0,0.0
2012-02-02,0.0,63.0,28.0,41.0,205.0,0.0
2012-02-03,0.0,54.0,45.0,49.0,196.0,0.0
2012-02-04,0.0,58.0,24.0,53.0,191.0,0.0
2012-02-05,0.0,58.0,35.0,38.0,195.0,0.0
2012-02-06,1.0,71.0,34.0,53.0,201.0,0.0
2012-02-07,0.0,51.0,37.0,56.0,218.0,0.0
2012-02-08,0.0,50.0,24.0,48.0,185.0,0.0
2012-02-09,0.0,55.0,28.0,39.0,204.0,0.0
2012-02-10,0.0,54.0,30.0,34.0,184.0,0.0
2012-02-11,0.0,43.0,15.0,38.0,205.0,0.0
2012-02-12,0.0,44.0,20.0,52.0,220.0,0.0
2012-02-13,0.0,58.0,27.0,41.0,188.0,0.0
2012-02-14,0.0,54.0,25.0,43.0,195.0,0.0
2012-02-15,0.0,76.0,32.0,38.0,184.0,0.0
2012-02-16,0.0,72.0,34.0,53.0,176.0,0.0
2012-02-17,0.0,53.0,25.0,43.0,216.0,0.0
2012-02-18,0.0,56.0,31.0,42.0,196.0,0.0
2012-02-19,0.0,55.0,42.0,48.0,210.0,0.0
2012-02-20,0.0,61.0,31.0,56.0,218.0,0.0
2012-02-21,0.0,75.0,34.0,40.0,188.0,0.0
2012-02-22,0.0,54.0,29.0,45.0,174.0,0.0
2012-02-23,0.0,55.0,29.0,49.0,176.0,0.0
2012-02-24,0.0,60.0,30.0,49.0,156.0,0.0
2012-02-25,0.0,53.0,29.0,49.0,174.0,0.0
2012-02-26,0.0,63.0,27.0,37.0,186.0,0.0
2012-02-27,0.0,55.0,25.0,35.0,177.0,0.0
2012-02-28,0.0,63.0,34.0,44.0,183.0,0.0
2012-02-29,0.0,62.0,25.0,47.0,190.0,0.0
2012-03-01,0.0,58.0,20.0,43.0,187.0,0.0
2012-03-02,0.0,57.0,28.0,49.0,179.0,0.0
2012-03-03,0.0,51.0,26.0,44.0,168.0,0.0
2012-03-04,0.0,51.0,28.0,45.0,160.0,0.0
2012-03-05,0.0,53.0,35.0,36.0,165.0,0.0
2012-03-06,0.0,58.0,31.0,46.0,198.0,0.0
2012-03-07,0.0,66.0,28.0,41.0,203.0,0.0
2012-03-08,0.0,47.0,35.0,51.0,201.0,0.0
2012-03-09,0.0,52.0,37.0,47.0,186.0,0.0
2012-03-10,0.0,63.0,26.0,44.0,187.0,0.0
2012-03-11,0.0,67.0,31.0,42.0,203.0,0.0
2012-03-12,0.0,62.0,28.0,50.0,196.0,0.0
2012-03-13,0.0,55.0,37.0,51.0,166.0,0.0
2012-03-14,0.0,53.0,41.0,48.0,186.0,0.0
2012-03-15,0.0,72.0,30.0,31.0,173.0,0.0
2012-03-16,0.0,63.0,32.0,35.0,188.0,0.0
2012-03-17,0.0,52.0,21.0,37.0,147.0,0.0
2012-03-18,0.0,63.0,32.0,41.0,181.0,0.0
2012-03-19,0.0,54.0,30.0,43.0,196.0,0.0
2012-03-20,0.0,41.0,29.0,57.0,206.0,0.0
2012-03-21,0.0,56.0,20.0,42.0,169.0,0.0
2012-03-22,0.0,61.0,34.0,51.0,169.0,0.0
2012-03-23,0.0,57.0,41.0,51.0,203.0,0.0
2012-03-24,0.0,49.0,23.0,37.0,177.0,0.0
2012-03-25,0.0,53.0,28.0,45.0,181.0,0.0
2012-03-26,0.0,60.0,30.0,47.0,168.0,0.0
2012-03-27,1.0,54.0,32.0,43.0,207.0,0.0
2012-03-28,0.0,57.0,21.0,38.0,185.0,0.0
2012-03-29,0.0,55.0,17.0,40.0,160.0,0.0
2012-03-30,0.0,49.0,35.0,35.0,167.0,0.0
2012-03-31,0.0,55.0,30.0,42.0,208.0,0.0
2012-04-01,0.0,48.0,21.0,45.0,180.0,0.0
2012-04-02,0.0,52.0,28.0,45.0,204.0,0.0
2012-04-03,0.0,58.0,32.0,41.0,192.0,0.0
2012-04-04,0.0,65.0,25.0,32.0,187.0,0.0
2012-04-05,0.0,66.0,25.0,50.0,193.0,0.0
2012-04-06,0.0,63.0,24.0,48.0,190.0,0.0
2012-04-07,0.0,58.0,26.0,39.0,207.0,0.0
2012-04-08,0.0,61.0,31.0,44.0,149.0,0.0
2012-04-09,0.0,68.0,26.0,46.0,178.0,0.0
2012-04-10,0.0,56.0,28.0,39.0,192.0,0.0
2012-04-11,0.0,48.0,21.0,35.0,180.0,0.0
2012-04-12,0.0,59.0,22.0,38.0,191.0,0.0
2012-04-13,0.0,54.0,35.0,43.0,192.0,0.0
2012-04-14,0.0,63.0,24.0,52.0,204.0,0.0
2012-04-15,0.0,64.0,28.0,42.0,175.0,0.0
2012-04-16,0.0,60.0,33.0,34.0,168.0,0.0
2012-04-17,0.0,57.0,26.0,39.0,203.0,0.0
2012-04-18,0.0,41.0,28.0,39.0,190.0,0.0
2012-04-19,0.0,54.0,23.0,44.0,202.0,0.0
2012-04-20,0.0,45.0,35.0,46.0,225.0,0.0
2012-04-21,0.0,67.0,28.0,43.0,181.0,0.0
2012-04-22,0.0,52.0,31.0,53.0,167.0,0.0
2012-04-23,0.0,53.0,29.0,43.0,197.0,0.0
2012-04-24,0.0,51.0,32.0,48.0,188.0,0.0
2012-04-25,0.0,55.0,26.0,50.0,146.0,0.0
2012-04-26,0.0,72.0,38.0,41.0,160.0,0.0
2012-04-27,0.0,61.0,27.0,36.0,179.0,0.0
2012-04-28,0.0,54.0,31.0,33.0,167.0,0.0
2012-04-29,0.0,41.0,30.0,41.0,193.0,0.0
2012-04-30,0.0,47.0,25.0,38.0,218.0,0.0
2012-05-01,0.0,64.0,33.0,29.0,202.0,0.0
2012-05-02,0.0,53.0,27.0,35.0,230.0,0.0
2012-05-03,0.0,56.0,33.0,43.0,205.0,0.0
2012-05-04,0.0,56.0,34.0,31.0,204.0,0.0
2012-05-05,1.0,58.0,39.0,50.0,223.0,0.0
2012-05-06,0.0,58.0,42.0,49.0,199.0,0.0
2012-05-07,0.0,51.0,29.0,43.0,207.0,0.0
2012-05-08,0.0,68.0,31.0,40.0,188.0,0.0
2012-05-09,0.0,54.0,33.0,44.0,177.0,0.0
2012-05-10,0.0,52.0,36.0,47.0,204.0,0.0
2012-05-11,0.0,62.0,30.0,34.0,184.0,0.0
2012-05-12,0.0,59.0,29.0,52.0,189.0,0.0
2012-05-13,0.0,63.0,30.0,41.0,199.0,0.0
2012-05-14,0.0,73.0,48.0,40.0,231.0,0.0
2012-05-15,0.0,53.0,24.0,43.0,210.0,0.0
2012-05-16,0.0,58.0,34.0,49.0,222.0,0.0
2012-05-17,0.0,75.0,35.0,36.0,197.0,0.0
2012-05-18,1.0,69.0,27.0,45.0,223.0,0.0
2012-05-19,1.0,62.0,38.0,40.0,177.0,0.0
2012-05-20,0.0,68.0,42.0,34.0,204.0,0.0
2012-05-21,0.0,77.0,24.0,42.0,227.0,0.0
2012-05-22,0.0,70.0,30.0,45.0,207.0,0.0
2012-05-23,0.0,66.0,26.0,48.0,217.0,0.0
2012-05-24,1.0,79.0,31.0,45.0,184.0,0.0
2012-05-25,0.0,73.0,31.0,42.0,191.0,0.0
2012-05-26,0.0,70.0,40.0,41.0,215.0,0.0
2012-05-27,0.0,68.0,32.0,31.0,188.0,0.0
2012-05-28,0.0,65.0,35.0,29.0,201.0,0.0
2012-05-29,2.0,64.0,36.0,42.0,231.0,0.0
2012-05-30,1.0,60.0,43.0,43.0,181.0,0.0
2012-05-31,0.0,69.0,27.0,35.0,200.0,0.0
2012-06-01,1.0,81.0,28.0,35.0,202.0,0.0
2012-06-02,0.0,71.0,28.0,38.0,205.0,0.0
2012-06-03,0.0,85.0,39.0,37.0,205.0,0.0
2012-06-04,1.0,71.0,33.0,47.0,191.0,0.0
2012-06-05,0.0,75.0,35.0,58.0,189.0,0.0
2012-06-06,0.0,69.0,31.0,50.0,212.0,0.0
2012-06-07,0.0,73.0,36.0,31.0,227.0,0.0
2012-06-08,0.0,70.0,44.0,32.0,221.0,0.0
2012-06-09,1.0,84.0,29.0,38.0,264.0,0.0
2012-06-10,0.0,96.0,31.0,35.0,219.0,0.0
