DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-11-21,53.0,7.0,14.0,15.0,0.0,0.0
2010-11-22,52.0,13.0,12.0,22.0,0.0,0.0
2010-11-23,49.0,9.0,5.0,18.0,0.0,0.0
2010-11-24,47.0,11.0,12.0,11.0,0.0,0.0
2010-11-25,51.0,10.0,18.0,16.0,0.0,0.0
2010-11-26,45.0,12.0,10.0,12.0,0.0,0.0
2010-11-27,60.0,15.0,11.0,19.0,0.0,0.0
2010-11-28,47.0,9.0,9.0,14.0,0.0,0.0
2010-11-29,67.0,12.0,15.0,13.0,0.0,0.0
2010-11-30,54.0,10.0,10.0,21.0,0.0,0.0
2010-12-01,46.0,7.0,14.0,10.0,0.0,0.0
2010-12-02,49.0,9.0,15.0,12.0,0.0,0.0
2010-12-03,55.0,13.0,10.0,12.0,0.0,0.0
2010-12-04,70.0,8.0,18.0,18.0,0.0,0.0
2010-12-05,52.0,15.0,12.0,25.0,0.0,0.0
2010-12-06,57.0,12.0,14.0,15.0,0.0,0.0
2010-12-07,77.0,11.0,6.0,17.0,0.0,0.0
2010-12-08,57.0,8.0,13.0,10.0,0.0,0.0
2010-12-09,62.0,10.0,16.0,21.0,0.0,0.0
2010-12-10,50.0,10.0,18.0,15.0,0.0,0.0
2010-12-11,68.0,14.0,9.0,12.0,0.0,0.0
2010-12-12,55.0,11.0,16.0,15.0,0.0,0.0
2010-12-13,48.0,8.0,15.0,17.0,0.0,0.0
2010-12-14,55.0,12.0,14.0,16.0,0.0,0.0
2010-12-15,57.0,9.0,19.0,20.0,0.0,0.0
2010-12-16,43.0,8.0,15.0,19.0,0.0,0.0
2010-12-17,58.0,5.0,15.0,13.0,0.0,0.0
2010-12-18,57.0,6.0,15.0,21.0,0.0,0.0
2010-12-19,73.0,10.0,13.0,20.0,0.0,0.0
2010-12-20,41.0,14.0,16.0,15.0,0.0,0.0
2010-12-21,69.0,14.0,13.0,17.0,0.0,0.0
2010-12-22,57.0,6.0,14.0,8.0,0.0,0.0
2010-12-23,46.0,6.0,22.0,23.0,0.0,0.0
2010-12-24,51.0,6.0,15.0,22.0,0.0,0.0
2010-12-25,52.0,12.0,15.0,19.0,0.0,0.0
2010-12-26,78.0,12.0,18.0,21.0,0.0,0.0
2010-12-27,55.0,12.0,17.0,20.0,0.0,0.0
2010-12-28,43.0,15.0,14.0,17.0,0.0,0.0
2010-12-29,49.0,6.0,12.0,22.0,0.0,0.0
2010-12-30,67.0,14.0,18.0,15.0,0.0,0.0
2010-12-31,54.0,10.0,17.0,17.0,0.0,0.0
2011-01-01,70.0,8.0,26.0,18.0,0.0,0.0
2011-01-02,62.0,8.0,16.0,19.0,0.0,0.0
2011-01-03,67.0,12.0,23.0,15.0,0.0,0.0
2011-01-04,47.0,5.0,14.0,24.0,0.0,0.0
2011-01-05,69.0,13.0,12.0,23.0,0.0,0.0
2011-01-06,58.0,3.0,11.0,15.0,0.0,0.0
2011-01-07,70.0,12.0,15.0,14.0,0.0,0.0
2011-01-08,66.0,10.0,19.0,29.0,0.0,0.0
2011-01-09,69.0,4.0,20.0,22.0,0.0,0.0
2011-01-10,59.0,9.0,21.0,22.0,0.0,0.0
2011-01-11,78.0,9.0,23.0,23.0,0.0,0.0
2011-01-12,64.0,9.0,11.0,27.0,0.0,0.0
2011-01-13,57.0,9.0,15.0,14.0,0.0,0.0
2011-01-14,35.0,8.0,7.0,23.0,0.0,0.0
2011-01-15,55.0,6.0,13.0,17.0,0.0,0.0
2011-01-16,57.0,7.0,13.0,27.0,0.0,0.0
2011-01-17,66.0,11.0,16.0,21.0,0.0,0.0
2011-01-18,59.0,8.0,13.0,23.0,0.0,0.0
2011-01-19,49.0,10.0,8.0,19.0,0.0,0.0
2011-01-20,61.0,11.0,17.0,19.0,0.0,0.0
2011-01-21,56.0,13.0,14.0,14.0,0.0,0.0
2011-01-22,56.0,10.0,7.0,27.0,0.0,0.0
2011-01-23,51.0,9.0,18.0,17.0,0.0,0.0
2011-01-24,58.0,13.0,11.0,15.0,0.0,0.0
2011-01-25,64.0,8.0,11.0,21.0,0.0,0.0
2011-01-26,50.0,12.0,14.0,23.0,0.0,0.0
2011-01-27,37.0,9.0,10.0,18.0,0.0,0.0
2011-01-28,59.0,9.0,10.0,18.0,0.0,0.0
2011-01-29,45.0,9.0,12.0,22.0,0.0,0.0
2011-01-30,67.0,16.0,11.0,17.0,0.0,0.0
2011-01-31,65.0,9.0,17.0,22.0,0.0,0.0
2011-02-01,66.0,9.0,13.0,27.0,0.0,0.0
2011-02-02,62.0,6.0,18.0,17.0,0.0,0.0
2011-02-03,49.0,9.0,17.0,24.0,0.0,0.0
