DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-09-04,47.0,5.0,9.0,6.0,0.0,0.0
2010-09-05,40.0,6.0,16.0,7.0,0.0,0.0
2010-09-06,41.0,8.0,6.0,4.0,0.0,0.0
2010-09-07,33.0,6.0,14.0,8.0,0.0,0.0
2010-09-08,48.0,6.0,11.0,9.0,0.0,0.0
2010-09-09,31.0,3.0,15.0,4.0,0.0,0.0
2010-09-10,43.0,9.0,7.0,3.0,0.0,0.0
2010-09-11,39.0,6.0,14.0,8.0,0.0,0.0
2010-09-12,42.0,8.0,3.0,5.0,0.0,0.0
2010-09-13,30.0,4.0,8.0,5.0,0.0,0.0
2010-09-14,43.0,14.0,7.0,7.0,0.0,0.0
2010-09-15,36.0,6.0,10.0,8.0,0.0,0.0
2010-09-16,49.0,5.0,16.0,6.0,0.0,0.0
2010-09-17,41.0,10.0,12.0,9.0,0.0,0.0
2010-09-18,39.0,6.0,16.0,8.0,0.0,0.0
2010-09-19,39.0,8.0,4.0,3.0,0.0,0.0
2010-09-20,47.0,8.0,14.0,11.0,0.0,0.0
2010-09-21,31.0,12.0,10.0,5.0,0.0,0.0
2010-09-22,44.0,5.0,12.0,3.0,0.0,0.0
2010-09-23,45.0,10.0,6.0,7.0,0.0,0.0
2010-09-24,38.0,1.0,14.0,8.0,0.0,0.0
2010-09-25,29.0,8.0,5.0,5.0,0.0,0.0
2010-09-26,32.0,6.0,12.0,5.0,0.0,0.0
2010-09-27,35.0,4.0,9.0,5.0,0.0,0.0
2010-09-28,38.0,9.0,8.0,5.0,0.0,0.0
2010-09-29,38.0,8.0,17.0,12.0,0.0,0.0
2010-09-30,28.0,8.0,10.0,4.0,0.0,0.0
2010-10-01,45.0,10.0,8.0,6.0,0.0,0.0
2010-10-02,38.0,6.0,8.0,6.0,0.0,0.0
2010-10-03,41.0,7.0,13.0,3.0,0.0,0.0
2010-10-04,44.0,5.0,7.0,9.0,0.0,0.0
2010-10-05,53.0,13.0,17.0,6.0,0.0,0.0
2010-10-06,42.0,8.0,11.0,10.0,0.0,0.0
2010-10-07,42.0,11.0,10.0,5.0,0.0,0.0
2010-10-08,38.0,7.0,12.0,6.0,0.0,0.0
2010-10-09,35.0,8.0,15.0,6.0,0.0,0.0
2010-10-10,29.0,5.0,8.0,13.0,0.0,0.0
2010-10-11,37.0,9.0,6.0,11.0,0.0,0.0
2010-10-12,50.0,5.0,8.0,2.0,0.0,0.0
2010-10-13,41.0,7.0,14.0,7.0,0.0,0.0
2010-10-14,35.0,9.0,9.0,6.0,0.0,0.0
2010-10-15,48.0,6.0,11.0,12.0,0.0,0.0
2010-10-16,43.0,10.0,15.0,5.0,0.0,0.0
2010-10-17,42.0,9.0,4.0,9.0,0.0,0.0
2010-10-18,34.0,5.0,8.0,5.0,0.0,0.0
2010-10-19,30.0,7.0,15.0,8.0,0.0,0.0
2010-10-20,33.0,7.0,10.0,6.0,0.0,0.0
2010-10-21,38.0,8.0,14.0,10.0,0.0,0.0
2010-10-22,46.0,9.0,8.0,6.0,0.0,0.0
2010-10-23,30.0,5.0,13.0,5.0,0.0,0.0
2010-10-24,42.0,4.0,5.0,4.0,0.0,0.0
2010-10-25,38.0,11.0,12.0,3.0,0.0,0.0
2010-10-26,39.0,7.0,9.0,6.0,0.0,0.0
2010-10-27,26.0,4.0,10.0,4.0,0.0,0.0
2010-10-28,45.0,10.0,8.0,8.0,0.0,0.0
2010-10-29,33.0,7.0,6.0,6.0,0.0,0.0
2010-10-30,33.0,5.0,10.0,7.0,0.0,0.0
2010-10-31,46.0,6.0,7.0,9.0,0.0,0.0
2010-11-01,40.0,3.0,9.0,8.0,0.0,0.0
2010-11-02,34.0,3.0,11.0,3.0,0.0,0.0
2010-11-03,36.0,12.0,9.0,2.0,0.0,0.0
2010-11-04,43.0,8.0,11.0,6.0,0.0,0.0
2010-11-05,43.0,10.0,6.0,11.0,0.0,0.0
2010-11-06,40.0,4.0,11.0,11.0,0.0,0.0
2010-11-07,49.0,9.0,8.0,5.0,0.0,0.0
2010-11-08,46.0,7.0,12.0,9.0,0.0,0.0
2010-11-09,34.0,13.0,7.0,4.0,0.0,0.0
2010-11-10,38.0,8.0,9.0,7.0,0.0,0.0
2010-11-11,35.0,7.0,7.0,8.0,0.0,0.0
2010-11-12,28.0,6.0,8.0,3.0,0.0,0.0
2010-11-13,31.0,6.0,11.0,8.0,0.0,0.0
2010-11-14,42.0,1.0,15.0,14.0,0.0,0.0
2010-11-15,26.0,5.0,13.0,7.0,0.0,0.0
2010-11-16,41.0,6.0,4.0,6.0,0.0,0.0
2010-11-17,36.0,9.0,9.0,11.0,0.0,0.0
2010-11-18,35.0,10.0,16.0,5.0,0.0,0.0
2010-11-19,36.0,8.0,15.0,13.0,0.0,0.0
2010-11-20,52.0,10.0,18.0,6.0,0.0,0.0
2010-11-21,48.0,10.0,5.0,9.0,0.0,0.0
2010-11-22,26.0,8.0,6.0,12.0,0.0,0.0
2010-11-23,41.0,10.0,9.0,7.0,0.0,0.0
2010-11-24,34.0,3.0,11.0,7.0,0.0,0.0
