DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-08-19,25.0,6.0,6.0,7.0,0.0,0.0
2010-08-20,31.0,4.0,10.0,8.0,0.0,0.0
2010-08-21,32.0,6.0,6.0,14.0,0.0,0.0
2010-08-22,28.0,4.0,9.0,8.0,0.0,0.0
2010-08-23,21.0,6.0,6.0,6.0,0.0,0.0
2010-08-24,33.0,5.0,10.0,7.0,0.0,0.0
2010-08-25,23.0,9.0,5.0,10.0,0.0,0.0
2010-08-26,29.0,7.0,4.0,9.0,0.0,0.0
2010-08-27,22.0,10.0,7.0,11.0,0.0,0.0
2010-08-28,22.0,2.0,9.0,4.0,0.0,0.0
2010-08-29,15.0,10.0,4.0,5.0,0.0,0.0
2010-08-30,20.0,4.0,6.0,5.0,0.0,0.0
2010-08-31,31.0,5.0,5.0,10.0,0.0,0.0
2010-09-01,25.0,5.0,3.0,11.0,0.0,0.0
2010-09-02,23.0,7.0,6.0,10.0,0.0,0.0
2010-09-03,25.0,9.0,1.0,7.0,0.0,0.0
2010-09-04,27.0,5.0,6.0,6.0,0.0,0.0
2010-09-05,37.0,2.0,1.0,5.0,0.0,0.0
2010-09-06,22.0,2.0,11.0,12.0,0.0,0.0
2010-09-07,23.0,8.0,5.0,5.0,0.0,0.0
2010-09-08,27.0,13.0,5.0,8.0,0.0,0.0
2010-09-09,23.0,5.0,6.0,7.0,0.0,0.0
2010-09-10,23.0,7.0,6.0,4.0,0.0,0.0
2010-09-11,20.0,6.0,6.0,9.0,0.0,0.0
2010-09-12,30.0,1.0,11.0,5.0,0.0,0.0
2010-09-13,25.0,3.0,6.0,6.0,0.0,0.0
2010-09-14,23.0,4.0,3.0,6.0,0.0,0.0
2010-09-15,20.0,4.0,12.0,5.0,0.0,0.0
2010-09-16,23.0,5.0,6.0,7.0,0.0,0.0
2010-09-17,24.0,5.0,8.0,9.0,0.0,0.0
2010-09-18,26.0,3.0,2.0,6.0,0.0,0.0
2010-09-19,22.0,7.0,5.0,9.0,0.0,0.0
2010-09-20,21.0,7.0,9.0,5.0,0.0,0.0
2010-09-21,22.0,4.0,8.0,5.0,0.0,0.0
2010-09-22,30.0,8.0,6.0,6.0,0.0,0.0
2010-09-23,17.0,6.0,4.0,11.0,0.0,0.0
2010-09-24,23.0,5.0,4.0,6.0,0.0,0.0
2010-09-25,36.0,7.0,4.0,5.0,0.0,0.0
2010-09-26,26.0,5.0,8.0,6.0,0.0,0.0
2010-09-27,27.0,4.0,3.0,10.0,0.0,0.0
2010-09-28,20.0,4.0,9.0,9.0,0.0,0.0
2010-09-29,29.0,8.0,7.0,5.0,0.0,0.0
2010-09-30,29.0,5.0,4.0,6.0,0.0,0.0
2010-10-01,24.0,10.0,7.0,6.0,0.0,0.0
2010-10-02,25.0,7.0,9.0,12.0,0.0,0.0
2010-10-03,21.0,6.0,7.0,15.0,0.0,0.0
2010-10-04,31.0,7.0,5.0,7.0,0.0,0.0
2010-10-05,28.0,5.0,9.0,5.0,0.0,0.0
2010-10-06,35.0,2.0,8.0,7.0,0.0,0.0
2010-10-07,23.0,4.0,7.0,10.0,0.0,0.0
2010-10-08,34.0,5.0,15.0,6.0,0.0,0.0
2010-10-09,27.0,5.0,5.0,7.0,0.0,0.0
2010-10-10,22.0,7.0,7.0,7.0,0.0,0.0
2010-10-11,18.0,5.0,3.0,12.0,0.0,0.0
2010-10-12,21.0,4.0,12.0,8.0,0.0,0.0
2010-10-13,27.0,7.0,10.0,7.0,0.0,0.0
2010-10-14,29.0,6.0,9.0,6.0,0.0,0.0
2010-10-15,17.0,7.0,9.0,6.0,0.0,0.0
2010-10-16,20.0,6.0,7.0,4.0,0.0,0.0
2010-10-17,28.0,5.0,8.0,5.0,0.0,0.0
2010-10-18,22.0,4.0,4.0,10.0,0.0,0.0
2010-10-19,27.0,8.0,6.0,5.0,0.0,0.0
2010-10-20,19.0,9.0,4.0,8.0,0.0,0.0
2010-10-21,31.0,4.0,7.0,11.0,0.0,0.0
2010-10-22,22.0,3.0,5.0,4.0,0.0,0.0
2010-10-23,26.0,2.0,9.0,7.0,0.0,0.0
2010-10-24,34.0,6.0,7.0,5.0,0.0,0.0
2010-10-25,39.0,7.0,6.0,6.0,0.0,0.0
2010-10-26,23.0,5.0,4.0,5.0,0.0,0.0
2010-10-27,24.0,3.0,9.0,10.0,0.0,0.0
2010-10-28,14.0,4.0,10.0,3.0,0.0,0.0
2010-10-29,24.0,5.0,3.0,7.0,0.0,0.0
2010-10-30,26.0,7.0,9.0,9.0,0.0,0.0
2010-10-31,31.0,4.0,8.0,7.0,0.0,0.0
2010-11-01,25.0,9.0,12.0,8.0,0.0,0.0
2010-11-02,30.0,7.0,5.0,9.0,0.0,0.0
2010-11-03,31.0,1.0,12.0,5.0,0.0,0.0
2010-11-04,28.0,3.0,11.0,4.0,0.0,0.0
2010-11-05,20.0,4.0,9.0,11.0,0.0,0.0
2010-11-06,21.0,5.0,8.0,9.0,0.0,0.0
2010-11-07,23.0,4.0,8.0,10.0,0.0,0.0
2010-11-08,27.0,4.0,9.0,4.0,0.0,0.0
2010-11-09,15.0,8.0,8.0,3.0,0.0,0.0
2010-11-10,21.0,3.0,5.0,6.0,0.0,0.0
